Model;Parameter;Address;Conversion;ReadWrite;ByteLength;DefaultValue;Unit;Stepping;DataType;ValuePrecision;LowerBorder;UpperBorder;Values;Descriptions
VBC700_BW_WW;WPR_SchalterStatus_EEV2_DIFreigabeEEVRegelung~0x039A;0x039A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_EEV1_DIHeizen_Kuehlen~0x039B;0x039B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_EEV2_DIHeizen_Kuehlen~0x039C;0x039C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_SchalterStatus_DINachladeunterdrueckungWW~0x039D;0x039D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1,2,3,4,5,6,7,8,9;SENSOR OK,SENSOR SCHLUSS,SENSOR BRUCH,SENSOR REFERENZFEHLER,SENSOR REFERENZUNTERMIN,SENSOR REFERENZUEBERMAX,SENSOR NICHT VORHANDEN,SENSOR CHECK,SENSOR FEHLER,SENSOR KOM FEHLER
VBC700_BW_WW;WPR_RelaisZustand_Verdichter1~0x0400;0x0400;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Verdichter2~0x0401;0x0401;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Primaerquelle1~0x0402;0x0402;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Primaerquelle2~0x0403;0x0403;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_SekPumpe1~0x0404;0x0404;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_SekPumpe2~0x0405;0x0405;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FLGasMagnetventil_V1~0x0406;0x0406;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FLGasMagnetventil_V2~0x0407;0x0407;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Speichernachheizung~0x040A;0x040A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Ansteuerung_ExtWaermeerzeuger~0x040B;0x040B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_ActiveCooling~0x040C;0x040C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Heizkreispumpe_A1~0x040D;0x040D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Heizkreispumpe_M2~0x040E;0x040E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Heizkreispumpe_M3~0x040F;0x040F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Schaltausgang_Wtimer_ZP~0x0410;0x0410;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Sammelstoerung~0x0411;0x0411;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_NatCooling_Ansteuerung~0x0412;0x0412;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Solarpumpe~0x0413;0x0413;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_3W_VentilHeizen_WW1~0x0414;0x0414;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_3W_VentilHeizen_WW2~0x0415;0x0415;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Speicherladepumpe~0x0416;0x0416;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Schwimmbad_Ventil~0x0417;0x0417;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FolgeWP1_Kaskade~0x0418;0x0418;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FolgeWP2_Kaskade~0x0419;0x0419;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FolgeWP3_Kaskade~0x041A;0x041A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_FolgeWP4_Kaskade~0x041B;0x041B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Kaeltekreis_Umkehr~0x041C;0x041C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Fernbed1_StoerLED~0x041D;0x041D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Fernbed2_StoerLED~0x041E;0x041E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_Fernbed3_StoerLED~0x041F;0x041F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_SolarpumpeVitosolic~0x0420;0x0420;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_WW_Ladung_2terSollwert~0x0421;0x0421;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV1_FreigabeEEVRegelung~0x0422;0x0422;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_FreigabeEEVRegelung~0x0423;0x0423;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV1_FreigabeEVIRegelung~0x0424;0x0424;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV1_HeizenKuehlen~0x0426;0x0426;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_HeizenKuehlen~0x0427;0x0427;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;,
VBC700_BW_WW;WPR_RelaisZustand_EEV1_Verdichter~0x0428;0x0428;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_Verdichter~0x0429;0x0429;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;,
VBC700_BW_WW;WPR_RelaisZustand_EEV1_DigitalScroll~0x042A;0x042A;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_DigitalScroll~0x042B;0x042B;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV1_EVIVentil~0x042C;0x042C;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_EVIVentil~0x042D;0x042D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV1_ECVPosition~0x042E;0x042E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_ECVPosition~0x042F;0x042F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_EEV2_EVIPosition~0x0431;0x0431;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_extWaermeerzeuger_MischerAUF~0x0438;0x0438;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisZustand_extWaermeerzeuger_MischerZU~0x0439;0x0439;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;Aus,Ein
VBC700_BW_WW;WPR_RelaisStatus_Verdichter2~0x0481;0x0481;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;,
VBC700_BW_WW;WPR_RelaisStatus_FLGasMagnetventil_V1~0x0486;0x0486;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_FLGasMagnetventil_V2~0x0487;0x0487;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_Sammelstoerung~0x0491;0x0491;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_Fernbed1_StoerLED~0x049D;0x049D;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_Fernbed2_StoerLED~0x049E;0x049E;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_Fernbed3_StoerLED~0x049F;0x049F;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_WW_Ladung_2terSollwert~0x04A1;0x04A1;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_FreigabeEEVRegelung~0x04A2;0x04A2;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_FreigabeEEVRegelung~0x04A3;0x04A3;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_FreigabeEVIRegelung~0x04A5;0x04A5;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_HeizenKuehlen~0x04A6;0x04A6;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_HeizenKuehlen~0x04A7;0x04A7;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_Verdichter~0x04A8;0x04A8;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_Verdichter~0x04A9;0x04A9;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_DigitalScroll~0x04AA;0x04AA;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_DigitalScroll~0x04AB;0x04AB;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_EVIVentil~0x04AC;0x04AC;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV1_ECVPosition~0x04AE;0x04AE;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_ECVPosition~0x04AF;0x04AF;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_EEV2_EVIPosition~0x04B1;0x04B1;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_M3_MischerAUF~0x04B4;0x04B4;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_M3_MischerZU~0x04B5;0x04B5;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_NCueberHK_MischerAUF~0x04B6;0x04B6;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_NCueberHK_MischerZU~0x04B7;0x04B7;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_extWaermeerzeuger_MischerZU~0x04B9;0x04B9;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisStatus_MischerZU_Relaistest~0x04BB;0x04BB;NoConversion;R;1;;;NULL;VarChar;NULL;NULL;NULL;0,1;OK,NICHT VORHANDEN
VBC700_BW_WW;WPR_RelaisZyklen_Verdichter1~0x0500;0x0500;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Verdichter2~0x0501;0x0501;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Primaerquelle1~0x0502;0x0502;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Primaerquelle2~0x0503;0x0503;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_SekPumpe1~0x0504;0x0504;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_SekPumpe2~0x0505;0x0505;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FLGasMagnetventil_V1~0x0506;0x0506;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FLGasMagnetventil_V2~0x0507;0x0507;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_eHeizung_Stufe1~0x0508;0x0508;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_eHeizung_Stufe2~0x0509;0x0509;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Speichernachheizung~0x050A;0x050A;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Ansteuerung_ExtWaermeerzeuger~0x050B;0x050B;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_ActiveCooling~0x050C;0x050C;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Heizkreispumpe_A1~0x050D;0x050D;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Heizkreispumpe_M2~0x050E;0x050E;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Heizkreispumpe_M3~0x050F;0x050F;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Schaltausgang_Wtimer_ZP~0x0510;0x0510;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Sammelstoerung~0x0511;0x0511;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_NatCooling_Ansteuerung~0x0512;0x0512;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Solarpumpe~0x0513;0x0513;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_3W_VentilHeizen_WW1~0x0514;0x0514;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_3W_VentilHeizen_WW2~0x0515;0x0515;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Speicherladepumpe~0x0516;0x0516;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Schwimmbad_Ventil~0x0517;0x0517;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FolgeWP1_Kaskade~0x0518;0x0518;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FolgeWP2_Kaskade~0x0519;0x0519;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FolgeWP3_Kaskade~0x051A;0x051A;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_FolgeWP4_Kaskade~0x051B;0x051B;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Kaeltekreis_Umkehr~0x051C;0x051C;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Fernbed1_StoerLED~0x051D;0x051D;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Fernbed2_StoerLED~0x051E;0x051E;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_Fernbed3_StoerLED~0x051F;0x051F;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_SolarpumpeVitosolic~0x0520;0x0520;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_WW_Ladung_2terSollwert~0x0521;0x0521;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV1_FreigabeEEVRegelung~0x0522;0x0522;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_FreigabeEEVRegelung~0x0523;0x0523;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_FreigabeEVIRegelung~0x0525;0x0525;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV1_HeizenKuehlen~0x0526;0x0526;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_HeizenKuehlen~0x0527;0x0527;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV1_Verdichter~0x0528;0x0528;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_Verdichter~0x0529;0x0529;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV1_DigitalScroll~0x052A;0x052A;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_DigitalScroll~0x052B;0x052B;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_EVIVentil~0x052D;0x052D;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV1_ECVPosition~0x052E;0x052E;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_EEV2_ECVPosition~0x052F;0x052F;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_M2_MischerAUF~0x0532;0x0532;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_M2_MischerZU~0x0533;0x0533;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_M3_MischerAUF~0x0534;0x0534;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_M3_MischerZU~0x0535;0x0535;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_NCueberHK_MischerAUF~0x0536;0x0536;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_extWaermeerzeuger_MischerZU~0x0539;0x0539;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisZyklen_MischerZU_Relaistest~0x053B;0x053B;NoConversion;R;4;;;NULL;Int;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Verdichter1~0x0580;0x0580;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Verdichter2~0x0581;0x0581;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Primaerquelle1~0x0582;0x0582;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Primaerquelle2~0x0583;0x0583;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_SekPumpe1~0x0584;0x0584;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_SekPumpe2~0x0585;0x0585;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FLGasMagnetventil_V1~0x0586;0x0586;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_FLGasMagnetventil_V2~0x0587;0x0587;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_eHeizung_Stufe1~0x0588;0x0588;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_eHeizung_Stufe2~0x0589;0x0589;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Speichernachheizung~0x058A;0x058A;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Ansteuerung_ExtWaermeerzeuger~0x058B;0x058B;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_ActiveCooling~0x058C;0x058C;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Heizkreispumpe_A1~0x058D;0x058D;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Heizkreispumpe_M2~0x058E;0x058E;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
VBC700_BW_WW;WPR_RelaisLaufzeiten_Heizkreispumpe_M3~0x058F;0x058F;Sec2Hour;R;4;;ecnUnit.Stunden;NULL;Float;NULL;NULL;NULL;NULL;
